produto,mean,std,acf12,season_strength,cluster
1301001,0.010869565217391304,0.10368904363227666,-0.0124223602484472,0.0,0
1311001,1017.4239130434783,1678.135748989593,0.09483623844576351,0.062110405839135074,0
1312001,1588.5108695652175,2331.698398977641,0.20304930840482474,0.043226192419587584,2
1313001,896.7391304347826,1171.7881158591808,0.34113623264775134,0.14043870403917746,2
1321001,86.78260869565217,253.8891330314387,0.043102601541686304,9.14626157850762e-05,0
1322001,231.57608695652175,590.7670443859527,0.03189720783947937,0.0004730588590338147,0
1400001,67.05434782608695,210.3028542948828,-0.010348916667171063,0.007041486822794707,0
1400003,0.21739130434782608,0.8186161036418578,0.0091371803519961,0.0025215423732655173,0
1410001,164.44565217391303,486.6370928009826,-0.010939944875831435,0.025109492063531746,0
1410003,0.11956521739130435,0.656777232174817,-0.007335691234087147,0.036610337080226873,0
1450001,0.5652173913043478,3.05138723913826,-0.003967816112246368,0.0001538296980380105,0
1490001,27.304347826086957,68.72831501967902,0.09944709244297648,0.0012712833643594434,0
1491001,144.84782608695653,317.73987634071557,0.1534901354537957,0.36314856797074824,2
1501014,18.293478260869566,78.99718460083388,0.02029660574675766,3.475685050324806e-06,0
1512001,0.021739130434782608,0.14583052027172538,-0.025120772946859878,0.0,0
1520002,8175.836956521739,9891.872424937703,0.5230822622210992,0.26369803987488627,1
1520003,0.03260869565217391,0.17761015911269773,-0.026868588177821222,0.0,0
1521002,3147.9347826086955,3782.9106254436565,0.5327128759291513,0.27055398576650613,1
1522002,58.09782608695652,285.97586777872675,-1.548034574350476e-05,0.00012534541023978552,0
1523002,2276.8695652173915,2822.9895701935475,0.5152315687341451,0.26968507324948177,1
1524002,1353.5,1659.1132224120838,0.5506460468239744,0.15106376072639427,2
1525003,0.010869565217391304,0.10368904363227666,-0.0014333492594362414,0.0,0
1526003,1.2934782608695652,12.025821894969484,-0.0016061922725812956,0.0,0
1530003,2363.5,3152.6586209792495,0.5251947644009897,0.22341724017454878,1
1530005,1382.2608695652175,1930.8549349376708,0.4693593860138577,0.18229776573792245,2
1530006,0.043478260869565216,0.29166104054345077,-0.025120772946859896,0.0,0
1530007,0.010869565217391304,0.10368904363227667,-0.012422360248447202,0.0,0
1531001,3.2717391304347827,16.674703087682907,0.13423867479945634,1.3936074516607277e-11,0
1543001,1722.7826086956522,2094.218624784241,0.41901850795781254,0.36758857077346496,2
1543002,443.29347826086956,553.4839760070723,0.45975568216286583,0.44893108447247254,2
1544001,2320.8804347826085,2638.756734765328,0.532649303215285,0.4067262059664315,1
1544002,561.8260869565217,682.5504059853565,0.48440453739318057,0.27538889872655603,2
1548001,298.5108695652174,690.2791416232374,0.10018006712058936,0.00020930965083176822,0
1549001,394.2282608695652,905.575460847013,0.12076397140644617,0.009804427272038896,0
1580001,0.5978260869565217,5.599028996967658,-0.012680251366709385,0.0,0
1581001,0.4891304347826087,3.3605594941053414,0.05057036589931053,0.0009128490886736174,0
1581002,0.06521739130434782,0.3552203182253956,-0.03248656570591107,0.0,0
1584001,0.06521739130434782,0.24690905851305536,0.14593865857768792,6.837249765245801e-05,0
1586001,0.010869565217391304,0.10368904363227666,-0.001433349259436212,0.0,0
1634005,4.119565217391305,24.31355069990911,-0.003744548069553878,0.0,0
1670005,236.5,492.47234528404255,0.11626043034116629,0.23849657089289567,2
1670011,157.97826086956522,303.4263745042634,0.20066918867463207,0.17092686982729077,2
1670018,58.82608695652174,138.11216367233303,0.1500016909741453,0.013128959405992346,0
1670019,72.17391304347827,186.79438874681648,0.13070761906328668,0.2231917374811736,2
1670023,23.26086956521739,85.08740641057665,0.2353127431869317,0.36954828039688326,2
1670024,24.043478260869566,70.93780390373183,0.07518724305319283,5.3207850014835856e-08,0
1670025,35.78260869565217,103.95712181377185,-0.005921562832323852,1.2212453270876722e-15,0
1670026,25.73913043478261,92.847334906522,-0.08038412627297738,1.3119383357462766e-10,0
1670028,56.44565217391305,165.3455777751315,0.13562678349032567,0.18754997952350583,2
1670032,5.434782608695652,48.60338696997096,-0.002431113549511724,0.0,0
1670034,24.934782608695652,138.06880801503235,-0.004254156281337612,0.0,0
1670035,168.45652173913044,241.2909759318872,0.411009892203059,0.18819962230293963,2
1670037,0.010869565217391304,0.10368904363227666,-0.0124223602484472,0.0,0
1674004,8.054347826086957,31.051977508419082,-0.017855120240185797,0.010963636506792773,0
1674006,26.347826086956523,56.71370411465413,0.1751910534028601,0.30784617458660546,2
1674012,1.6304347826086956,15.5533565448415,-0.012422360248447221,0.0,0
1674015,8.869565217391305,33.62071611350474,0.12717367582249972,0.0,0
1676004,61.108695652173914,96.07463771121988,0.24965790911310085,0.23060121314323379,2
1676006,61.32608695652174,171.69222391900368,0.36299955484697943,0.04827756780299319,2
1676009,37.90217391304348,59.021561974271734,0.2709464638613905,0.36106997360926285,2
1677004,20.684782608695652,42.55889253315215,0.038059446359040634,0.31955379025571784,2
1679002,9.130434782608695,30.48171846665685,-0.05656453073531902,0.0,0
1683003,5.641304347826087,27.578181956717295,-0.005457845208322722,0.0,0
300000010,3.9130434782608696,22.687217323146417,-0.003880255320800116,0.0,0
300000024,0.9782608695652174,9.332013926904903,-0.001433349259436242,0.0,0
300000025,117.1086956521739,201.52588875236134,0.2693790434943486,0.35059204442360303,2
300000026,120.69565217391305,207.56422469298693,0.19071629987320585,0.28098454492939706,2
300000027,1.6304347826086956,15.5533565448415,-0.012422360248447221,0.0,0
300000030,2.1739130434782608,20.73780872645533,-0.0014333492594362177,0.0,0
300000040,159.1304347826087,232.24673992148695,0.30482167503672386,0.40460949637954025,2
300000042,11.869565217391305,39.528805509759025,-0.05676113936585841,0.000550933678755583,0
300000063,8.478260869565217,31.81962692812394,0.13951981051631068,0.0,0
300000070,50.17391304347826,256.8417550663396,0.018536941463378063,0.0034355483669763487,0
300000071,11.48913043478261,55.492947958789316,-0.00442216960133348,0.05951998049272267,0
300000072,8.967391304347826,63.43251310867056,-0.02259196042410172,0.0,0
300000075,1147.0,2114.766371102923,0.3690375552904557,0.03245398125710153,2
300000076,2401.304347826087,4441.444909669968,0.3325480199025378,0.3244863493975948,1
300000077,5.043478260869565,24.35378420888642,-0.01945836599363068,0.0,0
300000078,7.663043478260869,29.63960231716763,0.1477533179131569,0.0,0
300000110,14.782608695652174,65.06649209227977,-0.05834892876833592,0.0,0
300000111,3.260869565217391,17.943673685475137,-0.004307621618517012,0.0,0
300000112,4.5,21.298346537170236,-0.02781971102005605,0.0,0
300000113,0.8152173913043478,7.77667827242075,-0.012422360248447215,0.0,0
300000120,66.6304347826087,198.4056405552997,0.0038737351296915037,0.1130767457370816,0
300000121,19.52173913043478,96.68353556396944,-0.021616310463985898,0.0,0
300000122,45.30434782608695,146.32109859531494,-0.07780284755629552,0.1177326068595842,0
300000123,7.380434782608695,59.24045371477758,0.0047013207217812365,2.305414710612741e-05,0
300000124,3.5217391304347827,27.490503601785328,0.17217586520412317,0.0021152434705171697,0
300000130,38.97826086956522,108.09788018885129,0.2281413424136215,4.1974361486563083e-07,0
300000131,203.6413043478261,279.8562745069465,0.40391493423760627,0.18068223795673855,2
300000132,6.260869565217392,59.72488913219136,-0.0014333492594362503,0.0,0
300000162,15.673913043478262,50.41611817310624,0.31337857443443173,8.292592143155364e-05,0
300000170,28.608695652173914,47.58561084160045,0.21670386608029613,0.270176328330742,2
300000171,36.26086956521739,57.95816886664287,0.26746580135387715,0.25935539694777154,2
300000200,34.42391304347826,56.0789881009565,0.08645448879662428,0.33738449955850947,2
300000210,32.01086956521739,100.76419897411992,-0.08941140544614756,1.9411531382296232e-08,0
300000211,42.57608695652174,128.0164080597256,0.011748740315094765,0.0008132109635394791,0
300000213,9.782608695652174,44.803878444053154,0.21970169650330804,0.0,0
300000214,19.467391304347824,68.31726675352995,0.04909745115822898,0.0,0
300000222,167.80434782608697,265.0648501097516,0.17110359809152614,0.19262524868596143,2
300000225,11.804347826086957,35.853639415787036,0.14736992760243295,0.21091613350055793,2
300000238,3.891304347826087,37.015994346081165,-0.0014723373291930233,0.0,0
300000239,3.0652173913043477,20.56263197278969,-0.0028984016973943485,0.0,0
300000240,0.08695652173913043,0.8295123490582132,-0.0014333492594362654,0.0,0
300000260,2.608695652173913,24.885370471746413,-0.012422360248447206,0.0,0
300000261,2.608695652173913,24.885370471746413,-0.012422360248447206,0.0,0
300000262,2.608695652173913,24.885370471746413,-0.012422360248447206,0.0,0
300000272,4378.304347826087,5848.9745287364,0.507760317931434,0.14831104164941022,1
300000273,4986.75,6629.140321707733,0.5552961725511713,0.2964056467825267,1
300000274,1290.9021739130435,1745.957785359126,0.48624966200412534,0.28038070109060087,2
300000275,1826.3804347826087,2436.5571212818663,0.5355157298042957,0.12757442679764563,1
300000281,0.010869565217391304,0.10368904363227666,-0.001433349259436212,0.0,0
300000300,2.597826086956522,12.588866529258835,-0.027648253329907474,0.0,0
300000301,2.4456521739130435,13.821347800032088,-0.011041831229727225,0.0,0
300000302,0.021739130434782608,0.2073780872645533,-0.0014333492594362654,0.0,0
300000304,20.108695652173914,88.79011114661988,-0.03302855709382581,0.0,0
300000305,20.641304347826086,81.54187794727468,-0.042067658185226744,4.18332434662938e-05,0
300000306,3.9130434782608696,18.379840192989953,0.29295870458109724,0.0,0
300000307,5.0,20.447174780926073,0.20408693843594017,9.162944687113317e-05,0
300000308,4.336956521739131,28.872763295231326,-0.014196114177100207,0.0,0
300000310,0.9782608695652174,9.332013926904903,-0.001433349259436242,0.0,0
300000321,227.7391304347826,477.7260646192912,0.2433667129382571,0.11904033985057927,2
300000322,251.1304347826087,517.7512668174895,0.32943089501806466,0.3991025009274033,2
300000331,102.43478260869566,111.5595283038949,0.15995890394227416,0.29239336848586905,2
300000332,62.09782608695652,64.18655889748405,0.2951011360251708,0.18779130321121973,2
300000333,2.9239130434782608,12.629532071310665,-0.006991136856568987,0.0,0
300000341,36.52173913043478,184.4759603910298,-0.009778297724145147,0.0,0
300000380,3.130434782608696,16.49124760705057,-0.018212410120725508,0.0,0
300000398,716.7065217391304,1033.6851187571947,0.27116041749044006,0.27524522019363074,2
300000399,1686.9239130434783,2322.22008297577,0.34652191670409876,0.32292702201002565,2
300000401,34.20652173913044,50.22331392704732,0.23291932142670185,0.10037763701441138,2
300000402,138.25,200.33019617621304,0.30841705518685025,0.22054390854179085,2
300000403,81.66304347826087,94.64731755930552,0.2274041204413518,0.11222977011532831,2
300000404,120.28260869565217,135.45866737535752,0.31769935600376914,0.09356355840078412,2
300000412,613.6086956521739,695.0437733559717,0.30579301039424195,0.12446289316491643,2
300000413,2381.7608695652175,2465.3600335428787,0.3791705489322573,0.12398190110068708,1
300000421,1887.2826086956522,3181.863387354099,0.2906805490401609,0.3019296881706872,1
300000422,1223.5434782608695,2077.987851018193,0.2563099989643941,0.27982495569144994,2
300000423,160.34782608695653,323.7638845363341,0.10547969807024536,0.08899190006619817,0
300000424,63.19565217391305,121.35299203871567,0.2101854624326329,0.30815968125126425,2
300000431,86.6304347826087,202.3147417414211,0.13906682719772864,0.10121791540208436,0
300000432,82.1413043478261,191.80711447575678,-0.006355756906474023,0.09899016889643286,0
300000434,46.84782608695652,123.2714338698045,0.055310066438338794,5.6841198414758765e-12,0
300000435,10.434782608695652,31.76691755647213,0.005595296139599957,0.18588825331504255,0
300000436,11.282608695652174,38.70550070079258,0.33383678758470053,4.927461126991162e-05,0
300000437,26.91304347826087,78.43283642625501,0.17291102409503298,0.0,0
300000438,11.195652173913043,36.31032884864042,0.09467654883080541,0.14070739295079282,0
300000440,5.434782608695652,30.80136372892337,-0.01651415886079376,0.0,0
300000441,5.434782608695652,30.80136372892337,-0.01651415886079376,0.0,0
300000451,3.5217391304347827,23.86669421238726,-0.0028400320868940555,0.0,0
300000453,40.869565217391305,154.05597637330627,-0.012016212167362011,0.004619615943209254,0
300000454,0.6521739130434783,6.013453725512877,-0.013296104241457269,0.0,0
300000455,0.4782608695652174,3.7488498551282223,-0.018398360171585533,0.0,0
300000456,16.782608695652176,72.2856390342232,-0.018586268438683332,0.004535841238789806,0
300000458,62.65217391304348,227.2755670212689,-0.06028773283436116,0.01454197971551996,0
300000465,558.9673913043479,597.1423333912754,0.2816383985131763,0.2960721889939285,2
300000466,489.9347826086956,499.6341662601927,0.29588836948970487,0.30255875918185293,2
300000467,4.010869565217392,38.26125710031012,-0.001433349259436257,0.0,0
300000470,3.239130434782609,14.572434941128458,-0.043748751201628265,0.0,0
300000471,3.25,17.702017202665868,-0.026943122002827006,0.0,0
300000472,14.152173913043478,36.071467341150225,-0.04938895201620925,0.07127676391097026,0
300000473,3.25,31.003024046050733,-0.0014333492594361774,0.0,0
300000476,4.043478260869565,19.077025246340877,0.253593095619518,0.0,0
300000477,71.34782608695652,319.25597726121475,-0.034119551304657346,0.0020699364688283595,0
300000480,24.77173913043478,92.80883851051621,-0.04754677104000304,3.649826399476641e-05,0
300000482,78.94565217391305,329.58647885845346,-0.050427231162603614,0.005080112402989889,0
300000501,9.576086956521738,15.53133837261337,0.1291902357662742,0.09208486358793977,0
300000502,16.0,25.235413350221187,0.18237523042261225,0.28151617476709534,2
300000503,2.0543478260869565,4.625929120386855,-0.012120276660419775,0.1751383527624003,0
300000504,2.108695652173913,3.5184498863881193,0.0032158476974530497,0.049478129326050446,0
300000505,2.4130434782608696,5.790081800715704,-0.06430294980929727,0.014954428464166392,0
300000506,3.032608695652174,4.902198014015758,0.1766730386816149,0.06870070758125235,0
300000507,3.0543478260869565,6.276879816185993,0.17651919673269298,0.14159125599632938,2
300000508,5.0,8.681564675644092,0.11032593019901939,0.14037401751971756,0
300000509,7.217391304347826,12.468068856915812,0.23693509573761365,0.13357637166893888,2
300000510,6.739130434782608,10.14018004858737,0.27989657491843856,0.1572422531909674,2
300000511,0.9021739130434783,2.3822704853577035,0.033234824245002556,0.02247376516386279,0
300000512,1.2391304347826086,2.833685437182435,0.2508514737981488,0.1457780826748203,2
300000513,1.4456521739130435,3.2044945692315356,-0.048003921872694234,0.049576728666649306,0
300000514,1.391304347826087,3.3230307072438325,0.07586831851556891,0.18206460210636877,2
300000515,1.1956521739130435,1.7398096499753786,0.012636187760920464,0.08568626382415867,0
300000516,1.2391304347826086,2.6595585005352627,0.13454382249644875,0.22330033332752464,2
300000520,2.9565217391304346,28.203419867979274,-0.001433349259436198,0.0,0
300000527,11.728260869565217,63.880510612438435,0.3183495268105827,0.0,0
300000528,7.423913043478261,49.045062175702505,-0.015032000177624936,0.0,0
300000529,42.93478260869565,116.2163279282505,0.18088256817073017,0.31280493467671244,2
300000531,9.597826086956522,46.715387043012385,0.27646672560065527,0.0,0
300000532,70.20652173913044,158.99641355289847,0.10640149056659824,0.2284388421446253,2
300000534,55.51086956521739,147.01822532429347,0.0563898611622444,0.0,0
300000535,82.17391304347827,210.70449164109334,0.13440564801218302,0.042691834340639834,0
300000536,7.826086956521739,52.49898729782115,-0.01400966183574882,0.0,0
300000537,9.695652173913043,39.148751751557846,-0.054484031070100185,0.015111176910076018,0
300000538,6.086956521739131,39.862713365050766,-0.011368691100559656,0.0,0
300000539,17.945652173913043,55.10668785468602,-0.03951800155170694,0.00014168092424649004,0
300000540,1.0869565217391304,10.368904363227665,-0.01242236024844719,0.0,0
300000542,0.8695652173913043,6.016675001346977,-0.023612214780338266,0.0,0
300000543,1.5217391304347827,8.122002137069146,-0.039682564403182324,0.0,0
300000544,1.0978260869565217,4.770971513973391,0.03565073410849583,0.0,0
300000545,2.8043478260869565,10.576059028516678,-0.07948067321581075,0.0003132765887322586,0
300000546,0.8695652173913043,6.016675001346977,-0.023612214780338266,0.0,0
300000547,2.4130434782608696,9.143959961675158,-0.07872400398208114,0.01925276282833266,0
300000548,1.3043478260869565,6.598318511815328,-0.04417390549238334,0.0,0
300000549,5.641304347826087,16.992697614320104,0.06588595988197164,0.22122648116930588,2
300000551,1.173913043478261,11.19841671228589,-0.012422360248447204,0.0,0
300000552,1.3043478260869565,12.442685235873206,-0.012422360248447206,0.0,0
300000553,1.3043478260869565,12.442685235873206,-0.012422360248447206,0.0,0
300000554,1.3043478260869565,12.442685235873206,-0.012422360248447206,0.0,0
300000557,5.413043478260869,21.711123263109528,-0.07026902970801989,1.3357088157750496e-07,0
300000561,4.3478260869565215,20.393111999232307,-0.0513833992094862,0.0,0
300000562,1564.0978260869565,1195.9858682073948,0.03428743204510326,0.1944704880492889,2
300000563,45.67391304347826,154.7122229436522,-0.09505610005756535,7.531674854255321e-05,0
300000564,86.72826086956522,263.0040958211764,-0.11267235760360042,0.018196251250371498,0
300000565,2156.771739130435,1469.9175746135718,-0.032973883072340796,0.14347931341102194,2
300000566,43.17391304347826,165.27477836303083,-0.0765542602536978,1.9323810387494866e-05,0
300000567,163.0,510.01123176037913,-0.11392206702026651,0.013867588900464467,0
300000568,1333.7065217391305,1049.163005303083,0.1582195050717857,0.15539730834174847,2
300000569,2072.9891304347825,1425.6733305824398,0.23358598575710524,0.3664152644991483,2
300000570,2082.967391304348,1707.097284937511,0.215380013296888,0.14335951078361964,2
300000571,3224.2608695652175,2163.7777846886884,0.17321246664699866,0.30395721628545114,1
300000580,0.5434782608695652,5.184452181613833,-0.012422360248447211,0.0,0
300000583,2.1630434782608696,20.634119682823066,-0.012422360248447185,0.0,0
300000584,2.1739130434782608,20.73780872645533,-0.012422360248447211,0.0,0
300000600,1.0869565217391304,7.218111540804904,-0.025634371827746506,0.0,0
300000605,0.8369565217391305,5.864923688137373,-0.023021126767925157,0.0,0
300000607,0.21739130434782608,1.4583052027172543,-0.025120772946859913,0.0,0
300000609,0.21739130434782608,2.0737808726455342,-0.012422360248447221,0.0,0
300000610,3.760869565217391,14.068442611203485,0.23884187810273702,0.0,0
300000611,2.2282608695652173,9.146278954556095,0.10831631939065063,0.0,0
300000612,73.28260869565217,121.46598433189618,0.11758102578357968,0.0219138347267801,0
300000613,38.01086956521739,64.41939597283357,-0.017148110116911655,0.09262659837545661,0
300000614,10.423913043478262,36.58083178733512,0.06650589512932598,3.076157941706015e-07,0
300000615,13.065217391304348,35.27679504193942,0.09832516643316273,2.605450633019757e-09,0
300000616,4.021739130434782,22.11923138301657,-0.037370872893465606,0.0,0
300000617,5.554347826086956,23.703496408040177,-0.062070727272712324,0.009671618245375657,0
300000618,4.4021739130434785,22.86304203132811,-0.04190944158451404,0.0,0
300000619,4.913043478260869,28.56025368825074,-0.03345203984048728,0.0001319379952264832,0
300000620,27.652173913043477,63.9864854587362,0.17801695401426085,3.7569392041802985e-11,0
300000641,0.8043478260869565,5.678409013314845,-0.02268192729471783,0.0,0
300000642,1.7282608695652173,9.455965750772007,-0.037761768445662675,0.0,0
300000650,21.48913043478261,94.20739084885119,-0.016645871200247693,1.1657341758564144e-13,0
300000651,15.391304347826088,60.88405883347304,-0.07224190173577602,1.779799452261699e-08,0
300000652,4.728260869565218,25.80786165226367,-0.03794410621101256,0.0,0
300000653,8.804347826086957,32.580748893905316,-0.07949868117035692,0.0,0
300000654,5.956521739130435,26.004979892436925,-0.059308635115300205,0.0,0
300000655,15.652173913043478,29.89635530447639,0.003295472602266108,0.30404821611210386,2
300000656,30.597826086956523,60.9870014273549,0.07178080765360909,0.13623943313675113,0
300000660,35.15217391304348,119.02529277998461,0.09888993459561649,0.0,0
300000661,15.652173913043478,73.36203181936422,-0.05145790958396615,0.0,0
300000662,1.9565217391304348,10.958333183590053,-0.036035111133925365,0.0,0
300000663,2.8260869565217392,15.48674657475544,-0.03764403512529449,0.0,0
300000664,0.6956521739130435,6.532093230042994,-0.012821093163849372,0.0,0
300000665,14.543478260869565,44.80499124065994,0.028646416136582656,4.2164039295133904e-05,0
300000668,27.717391304347824,59.02179517973157,0.08474748363494101,0.018071175911197224,0
300000669,39.869565217391305,82.74321427468608,0.10715256659615041,0.07201509525482985,0
300000670,7.391304347826087,49.582376892386634,-0.02512077294685996,0.0,0
300000671,3.641304347826087,24.451629945554323,-0.025069394370738077,0.0,0
300000673,3.967391304347826,26.637033343985962,-0.02507747911914435,0.0,0
300000675,1.6304347826086956,15.5533565448415,-0.012422360248447232,0.0,0
300000676,1.6304347826086956,15.5533565448415,-0.012422360248447232,0.0,0
300000680,10.58695652173913,53.001671871479886,-0.041416557323429984,0.0,0
300000681,38.51086956521739,92.4972966191583,-0.08583891055857663,0.0,0
300000682,3.097826086956522,29.551377435198866,-0.012422360248447168,0.0,0
300000691,7.826086956521739,52.49898729782115,-0.025120772946859916,0.0,0
300000692,4.891304347826087,32.59049492057834,-0.02546319953938159,0.0,0
300000693,3.9347826086956523,37.32635283894061,-0.012561915977629071,0.0,0
300000694,37.91304347826087,82.35008146215884,0.13322222181486892,0.1964737948299523,2
300000695,1.6304347826086956,11.541717707388752,-0.02255856550660365,0.0,0
300000696,1.6304347826086956,8.880507955634886,-0.038104543234001,0.0,0
300000703,14.391304347826088,46.814146069449144,0.024851205781412842,0.0,0
300000704,17.91304347826087,51.07893554053991,0.08531640591966373,5.696332294746753e-12,0
300000707,2106.7391304347825,1659.9609206345872,0.40671010892999815,0.11021951958867449,2
300000708,8616.33695652174,7104.861878345937,0.6559965469187824,0.39027952922201514,1
300000709,37.858695652173914,90.38860325449595,-0.009777443195135696,0.05083063197098736,0
300000710,1395.0108695652175,1102.1605116134917,0.42481537405623526,0.227661422248982,2
300000711,6247.826086956522,4941.24521933291,0.6520400993735176,0.366770548195698,1
300000712,36.90217391304348,75.0527437413196,-0.03616192368065099,0.053412346237692976,0
